,Unnamed: 0,APOGEE_ID,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68u,age_68l,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,ALPHA_M_NORM,ALPHA_M_ERR_NORM,M_H_NORM,M_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM,G_NORM,G_ERR_NORM,BP_NORM,BP_ERR_NORM,RP_NORM,RP_ERR_NORM,J_NORM,J_ERR_NORM,H_NORM,H_ERR_NORM,K_NORM,K_ERR_NORM
1487,138,2M18535856+4215473,2104893863239164672,2.6283318996429443,4667.28857421875,-0.007344532757997513,0.03865314275026322,-0.04883908480405808,0.2743729054927826,10.318208694458008,10.910943984985352,9.621947288513184,8.687999725341799,8.121000289916992,8.015999794006348,0.052874550223350525,68.99796295166016,0.011814964935183523,0.0282159186899662,0.027858791872859,0.04192371666431427,0.010298629183875894,0.01053377943921838,0.01108836802129175,0.024000000208616257,0.019999999552965164,0.0130000002682209,7.3897,9.2219,5.6689,1.7765,0.8686268076791023,0.10566080623474873,0.6787526999999999,0.6895395000000001,0.6691136999999999,0.01021289999999999,-0.1682884298262732,0.00652961376526276,-0.09705992041860985,0.17561414689922375,-0.3604314419617224,0.3763945240631853,-0.7714691938235796,0.18567581293865662,0.25160792792814896,0.12194447260872565,0.16896176454817027,0.30720293378247826,-0.3008704154014635,0.3318706353244151,-1.3798923157669987,0.0078073361661012705,-1.468363949035501,0.0085585338681789,-1.4556034652897414,0.009071088856490045,-1.7945937792386983,0.026693706411648636,-1.8220749962867648,0.02240320289817787,-1.7999588792997232,0.014516954880366362
1488,1917,2M19381149+4635363,2128141627862366720,3.070420503616333,4862.615234375,0.2216720283031464,-0.4871841371059418,0.01568952202796936,0.004612326622009277,10.990449905395508,11.484210968017578,10.36545467376709,9.527999877929688,9.052000045776367,8.954000473022461,0.06532932817935944,78.9004135131836,0.017900897189974785,0.04171791672706604,0.04646135121583938,0.06671693921089172,0.010421781595629264,0.011376054403073124,0.0107650675443047,0.020999999716877937,0.017000000923871994,0.014000000432133676,11.5363,14.5069,9.2257,2.6406,1.0620665412944323,0.09828764458686977,0.5145578000000001,0.5226265999999999,0.5075748,0.007525900000000036,-0.2885658340966081,0.006345728983419202,1.3712648731295967,0.21698064923966037,0.7051055991516675,0.43041391835711723,2.8275965998306676,0.2813181127759524,-2.0209726842662863,0.18029784567765553,0.8805280601062889,0.5123360505417065,-2.4363112068790542,0.528135260051166,-0.8702698189483673,0.007900697356319679,-1.0025933376324103,0.009242869328785893,-0.8473605260092086,0.008806605629701049,-0.8603138932380654,0.023356992592266493,-0.7792061515432478,0.019042723923973826,-0.7525040136012126,0.01563364387731724
1489,1828,2M19363131+4612460,2128113040559711488,2.793774366378784,4840.7255859375,0.058973748236894614,-0.1318269670009613,-0.011280015110969543,0.26533937454223633,12.830254554748535,13.41865062713623,12.117688179016113,11.137999534606934,10.618000030517578,10.486000061035156,0.060977287590503686,81.97462463378906,0.014162329025566578,0.033655304461717606,0.038711249828338616,0.05535639449954033,0.01023882142764011,0.012288064868621596,0.01075724378492075,0.020999999716877937,0.020999999716877937,0.012000000104308128,6.8731,8.9318,5.3088,1.8115000000000008,0.8371526627119482,0.11297131274202946,1.7883906000000005,1.8185737,1.7559007999999998,0.031336450000000016,0.25246237849701264,0.007615464689696204,0.4524300995246111,0.20252606017830177,0.5856941925958596,0.44718421391527335,0.27074301789041033,0.2225653626018113,-0.48517854010500105,0.1454525864695551,0.5831310670978022,0.42687455981312256,-0.37238038384690053,0.43820451223183304,0.5244763284266826,0.007761996223285961,0.5691091490245448,0.009983863812538763,0.5860935037372934,0.00880020522736706,0.9303885144547627,0.023356992592266493,0.9749646575005652,0.023523363251732855,0.958262789249306,0.013400265883415488
1490,1573,2M19302702+4312202,2125869727601545600,2.6251227855682373,4770.74267578125,0.04777470603585243,-0.15379217267036438,-0.0776318907737732,0.3334651291370392,13.036643981933596,13.617940902709961,12.328045845031738,11.347000122070312,10.824000358581543,10.697999954223633,0.06479460746049881,83.9146728515625,0.015120681375265118,0.03230490908026695,0.03921497613191605,0.05514039471745491,0.010378601132576312,0.011277343336833707,0.010525322597576856,0.020999999716877937,0.017000000923871994,0.016000000759959214,5.0515,6.6809,3.9147,1.3831000000000002,0.7034203573252432,0.1160682427077932,2.2704628,2.3146318999999997,2.2301287000000003,0.04225159999999984,0.3561143906734194,0.008076003731159603,-0.10771846650838982,0.21520466206860395,0.20392662970022804,0.45776747600519996,0.09474662042158193,0.23762616494766137,-0.5801084784326891,0.1396164039084387,-0.1485406779875188,0.43242922273564327,0.1669071425993719,0.43649464510615327,0.6809390586010701,0.007867962476284369,0.7310294344205184,0.009162668104861578,0.7581813237309606,0.008610476883749722,1.162846859167885,0.023356992592266493,1.2057180199937152,0.019042723923973826,1.195000698523271,0.01786702187121898
1491,319,2M19012952+3812423,2099927193118380672,2.508627414703369,4587.6962890625,0.027037918567657467,-0.035999655723571784,-0.03714869171380997,0.2193922996520996,11.838107109069824,12.494199752807615,11.081721305847168,10.074000358581543,9.451000213623047,9.338000297546387,0.05374108254909515,65.90487670898439,0.012536375783383845,0.02807139977812767,0.027125617489218712,0.04105865955352783,0.010202416153096177,0.011416739270223951,0.010957308301350615,0.01899999938905239,0.020999999716877937,0.017000000923871994,11.2044,15.2731,8.414,3.42955,1.0493886048544794,0.12946234380537924,1.3330008999999998,1.3611016000000002,1.3046676,0.02821699999999998,0.12483044263584105,0.009195333609524514,-0.4946387350633688,0.17849219190392696,-0.7946196267850429,0.3595212618045012,-0.23113838152433708,0.19701300661102022,-0.07102895796189164,0.12131988608791167,0.2978734226984803,0.29911811364180707,-0.7361001622526103,0.3250227917697197,-0.2276653883447115,0.007734397577727512,-0.1819929756271296,0.009275925157934576,-0.2614024975544189,0.008963872504831268,-0.25303154305261955,0.021132516712678396,-0.33226205571945916,0.023523363251732855,-0.32369570501143713,0.01898371086816986
1492,653,2M19093382+4643387,2130442008043462016,2.6444382667541504,4873.11669921875,-0.020386071875691414,0.08552725613117218,-0.07723099738359451,0.2561489939689636,12.665793418884276,13.20700740814209,12.000343322753904,11.154000282287598,10.656999588012695,10.538999557495117,0.044936634600162506,91.940185546875,0.012848882935941221,0.029901426285505295,0.03844217211008072,0.05328105390071869,0.010158907709145286,0.011467923776499384,0.010722990400078842,0.020999999716877937,0.017999999225139618,0.010999999940395357,5.8555,7.4586,4.6238,1.4173999999999998,0.7675639853126701,0.103829138097639,1.3586040000000001,1.3804229,1.338135,0.02114395000000002,0.13309288890579782,0.006756112535401189,-0.043565263576478684,0.14924966201120746,0.7623927086942899,0.5015478849055546,-0.976420997822437,0.2019241527649495,0.45418999155130585,0.1292289540064236,-0.14411996849807115,0.42390740083359574,-0.4451319832374519,0.4217759925812422,0.39979921353828207,0.007701414057112903,0.3971522869900231,0.009317511782470624,0.49009690478218904,0.008772183475478966,0.948185150173173,0.023356992592266493,1.0186504084521308,0.0201628821910679,1.0174467340890767,0.012283576886464616
1493,2254,2M19442142+4226151,2077220426885950976,2.5597641468048096,4599.70654296875,0.008908629417419434,0.15680281817913055,-0.040762946009635925,0.3084770739078522,9.835185050964355,10.477001190185547,9.103711128234863,8.104999542236326,7.49399995803833,7.354000091552733,0.05026467517018318,66.01995849609375,0.01075949426740408,0.02550235576927662,0.02430352196097374,0.0370606891810894,0.010368506372279773,0.010982749004130423,0.011224233461122944,0.032000001519918435,0.017999999225139618,0.017999999225139618,7.0146,9.2229,5.118,2.0524499999999994,0.8460029108959963,0.12788360912046826,0.5632185000000001,0.5747575,0.5514549,0.011651300000000048,-0.2493230883901625,0.0089873235213202,-0.3247964660459634,0.1669458749415525,-0.7291018403238962,0.3601490506932502,-0.5160457443000293,0.16908876631194475,0.762231027511606,0.11021690836068448,0.25801851699471345,0.2679984574252758,-0.03089978923429234,0.29337462044623785,-1.746069978211073,0.007860309692040551,-1.820935799203451,0.008923314738070209,-1.8795582122375447,0.009182236635393876,-2.443028595508733,0.03559160993000102,-2.5244157946004315,0.0201628821910679,-2.5392065418422933,0.02010039778512573
1494,558,2M19070835+5016440,2133618978174172544,3.0308358669281006,4964.9501953125,0.03764826059341432,-0.21388837695121765,-0.18619485199451447,0.29825514554977417,11.60399341583252,12.102798461914062,10.969489097595217,10.144000053405762,9.657999992370604,9.58199977874756,0.060094743967056274,83.1983413696289,0.014428598806262016,0.03820338100194931,0.04299842193722725,0.061789114028215415,0.01021929061146288,0.011514795807842485,0.010689220486969287,0.01899999938905239,0.026000000536441803,0.02199999988079071,4.4013,5.5935,3.5075,1.043,0.643580971813146,0.10134298135829543,0.9710311,0.9866799,0.9560928,0.01529354999999998,-0.01276686036790435,0.00683811672107584,1.2397909944307728,0.19959483627420468,1.2633585861866736,0.45385977734744726,-0.06439358862842866,0.22674987421592516,-0.8398342033803204,0.16510861118300516,-1.3456801784845487,0.4741498277246539,-0.11181718226026892,0.4891263027290566,-0.4051457375792348,0.007747190015122577,-0.5000005078229979,0.009355594587415896,-0.35321657981239085,0.008744557238515646,-0.175175239456761,0.021132516712678396,-0.10038914837872367,0.029124165019507774,-0.05122421375392255,0.02456715377292923
1495,112,2M18514585+4634026,2107487576808861440,2.9981594085693364,4751.498046875,0.011958491057157516,0.13849693536758426,-0.060765810310840614,0.3497272133827209,11.507776260375975,12.081462860107422,10.816018104553224,9.89900016784668,9.39900016784668,9.281000137329102,0.05159037932753563,72.39055633544922,0.01091486494988203,0.028057750314474102,0.02828648872673512,0.04234578087925911,0.010260499092327452,0.011399434498426463,0.010877825103690656,0.019999999552965164,0.017999999225139618,0.014000000432133676,9.2605,11.7666,7.3282,2.2192000000000003,0.9666344360748778,0.1028268382779205,0.716715,0.7274588000000001,0.7055049,0.010976949999999987,-0.1446535061638369,0.0066541837118826155,1.1312614970804926,0.17134898387866437,0.09894421242197564,0.3949016439462147,-0.46811622928111757,0.1715304644409015,0.6831160694051748,0.12126089539315828,0.03744403460412948,0.3119192089490365,0.2956387689846688,0.3352117207602079,-0.4780874528486213,0.007778429945919172,-0.5173353563181418,0.009261865296859595,-0.47876697749981323,0.008898849487270254,-0.447673362754849,0.022244754652472443,-0.3905104358335365,0.0201628821910679,-0.38734714631723216,0.01563364387731724
1496,531,2M19064470+4900300,2131285784438299264,2.900986909866333,4815.73486328125,-0.014166373759508131,0.10598039627075197,-0.04079905897378922,0.2651939392089844,12.931544303894045,13.500251770019533,12.240933418273926,11.366000175476074,10.803999900817873,10.711999893188477,0.061023026704788215,87.98078918457031,0.01256103441119194,0.028685213997960087,0.035682018846273415,0.0499945729970932,0.010276685366765143,0.011307040367738693,0.01067733717500287,0.023000000044703484,0.029999999329447743,0.02500000037252903,5.2063,6.7437,4.121,1.3113499999999996,0.7165291896262191,0.10694781375641882,1.8504694,1.8814267,1.8191984,0.03111415,0.2672819078472209,0.007303618791452581,0.8085189793718944,0.20267797514497427,0.4493659481405216,0.4799487674010091,-0.8786765262737853,0.19740052454182555,0.5425850360266911,0.12397268829292434,0.25762029410744314,0.3934707909403661,-0.3735316585974531,0.3957600142222398,0.6012635500694608,0.007790700674727398,0.635408823237267,0.009186796485966502,0.6869170437118218,0.008734835827885175,1.1839794359599873,0.02558146847185459,1.1833143038261562,0.0336048043472668,1.2106342737607534,0.027917220763781853
1497,224,2M18581555+4422148,2106704312213239680,3.016687393188477,4913.5185546875,0.02262265607714653,0.04098499566316605,-0.1632179617881775,0.4265020191669464,12.849509239196776,13.383782386779785,12.183934211730955,11.329000473022461,10.810999870300293,10.708999633789062,0.059066630899906165,87.04273223876953,0.012542629614472393,0.03184109926223755,0.03792149946093559,0.053777750581502914,0.01019410273423786,0.011699609752737709,0.010600913529692146,0.02199999988079071,0.017999999225139618,0.017000000923871994,5.0658,6.3828,3.9628,1.2099999999999995,0.7046480396568641,0.10350454102384599,1.5156823,1.5398805,1.4926567,0.02361189999999999,0.18060817898976889,0.006763542356957947,1.1927991593189011,0.19618012733690246,0.9827910582960567,0.4748315221584761,-0.30052559145349134,0.19711128749274245,0.26168580548335246,0.13761189559269646,-1.0923106816019033,0.4181658681035455,0.903392699213084,0.4257078730568037,0.5390732025907681,0.007728095218980767,0.5407792397325971,0.009505753076667013,0.6402875607881048,0.008672315745938103,1.1428269698754023,0.02446923053206054,1.1911553908312036,0.0201628821910679,1.2072839176505954,0.01898371086816986
1498,723,2M19112170+4535591,2130255400306326528,3.0405702590942383,4737.4638671875,0.004595670849084854,0.3734034299850464,0.01841631531715393,0.4755010902881622,12.027297973632812,12.61683464050293,11.326800346374512,10.397000312805176,9.918999671936037,9.758000373840332,0.04738249629735947,71.32933807373047,0.009060580283403395,0.024569634348154068,0.024110889062285423,0.03654075413942337,0.010152779952060712,0.011551226000409445,0.010830251381861116,0.020999999716877937,0.019999999552965164,0.010999999940395357,6.2649,8.0235,5.0699,1.4768000000000003,0.7969141432001133,0.09968223183397644,0.9844093,0.9992532,0.9693931999999998,0.01493000000000001,-0.00682429204399825,0.00658778938115626,1.2721221815258417,0.15737319050596224,0.02238559883225826,0.38911253473980767,-0.5838252165828074,0.1423898097917425,1.6983425772940512,0.10618584266902946,0.9105968047266172,0.26587426654542196,1.291272261359487,0.28925878372339286,-0.08424079728251666,0.0076967686369653,-0.08235401452898998,0.009385193558868419,-0.060910076197369344,0.008859930734111895,0.10622120170053215,0.023356992592266493,0.19197229703925434,0.02240320289817787,0.1453136820279101,0.012283576886464616
1499,2359,2M19461158+4733129,2080586787889290880,3.056229829788208,4959.25048828125,0.048786312341690063,-0.16596736013889313,-0.11883269250392915,0.271487295627594,11.716268539428713,12.246211051940918,11.06009578704834,10.213000297546387,9.699000358581543,9.611000061035156,0.059036824852228165,82.79107666015625,0.01389087550342083,0.03711676225066185,0.04149939492344856,0.059806376695632935,0.010195506791117002,0.011434431613040866,0.010753113692492431,0.020999999716877937,0.017000000923871994,0.014000000432133676,3.6009,4.6055,2.8510000000000004,0.8772500000000001,0.556411060818322,0.10413978466524763,1.0218883,1.0386942,1.0066068,0.016043699999999946,0.009403426772449243,0.006813923332733362,1.3241328773447747,0.19608113143786787,1.2322658057109666,0.4516380855766759,0.1106443250902548,0.21829938689422532,-0.6327275985498049,0.16041242701801386,-0.602867887274186,0.4576198396851998,-0.32371307477077693,0.4734308360433539,-0.32003056182570294,0.007729159627054508,-0.38347998297715274,0.009290299914505067,-0.2790937396033109,0.008796826512363116,-0.09843056264793867,0.023356992592266493,-0.05446217119601229,0.019042723923973826,-0.018839922923093815,0.01563364387731724
1500,2496,2M19483738+4722204,2086383619350983808,2.64822769165039,4749.7490234375,0.004981908947229385,0.002872912213206291,-0.12381438165903093,0.2973155975341797,12.002349853515625,12.60252285003662,11.288691520690918,10.295999526977539,9.756999969482422,9.642999649047852,0.05412176251411438,72.59339904785156,0.012153719551861286,0.030130846425890926,0.03074807487428188,0.045756030827760696,0.01020685596193647,0.01166650715311949,0.010932104635519264,0.01899999938905239,0.017000000923871994,0.014000000432133676,7.3437,9.0801,5.559,1.7605499999999998,0.8659149270431641,0.1065469787175315,1.4503955000000002,1.4739482000000002,1.4298812,0.022033500000000004,0.1614864436466082,0.006591132478633925,-0.030979310266601796,0.1797565579744861,0.08940301995525907,0.3960081822109437,-0.577755365910013,0.19099944607539682,0.09697176702187246,0.1302204694106374,-0.6578016952664336,0.3390634759989439,-0.11925470024918682,0.3622074622419653,-0.10315383483241819,0.0077377633732630645,-0.09398212428076261,0.009478857723333291,-0.09208585818156953,0.008943254079123674,-0.0061156858325276875,0.021132516712678396,0.010506682807542708,0.019042723923973826,0.016893659060453616,0.01563364387731724
1501,1433,2M19273829+3744552,2051806173379730688,3.0104987621307373,4865.0751953125,-0.01063973642885685,0.05271943658590317,-0.2424994707107544,0.4008205235004425,10.07671070098877,10.605571746826172,9.430867195129396,8.588000297546388,8.116999626159668,7.999000072479247,0.05396787449717522,77.71426391601562,0.011681308969855309,0.031315624713897705,0.03315282240509987,0.04878968000411986,0.010326411553390657,0.011012787238149056,0.010872746156921343,0.027000000700354576,0.059000000357627876,0.019999999552965164,3.6063,4.5201,2.7861,0.8670000000000002,0.5570618518720246,0.10507567136119984,0.4964496,0.5099246000000001,0.4834929,0.013215849999999987,-0.3041248348884737,0.011557931478663273,1.1722446362243664,0.17924544416456,0.7185250652731968,0.42394328945744136,-0.8232543344263477,0.1835753682777913,0.3124000928827658,0.13534088264533503,-1.9665593657110423,0.36558097538818224,0.700096451622072,0.3862220096059561,-1.5629706638451337,0.007828397833088193,-1.7164741983308724,0.008947720341459967,-1.611920833405814,0.008894694540631276,-1.905816918559556,0.030030420231030783,-1.8265563804810676,0.06608945042743954,-1.8189422781686437,0.02233377577902748
1502,2261,2M19442602+4713202,2080555692325707776,3.0146286487579346,4991.46533203125,0.03221619129180908,-0.2338180094957352,-0.3111881613731384,0.4324318170547485,12.747576713562012,13.249509811401367,12.109219551086426,11.305999755859375,10.812999725341797,10.732000350952148,0.06962033361196518,97.62893676757812,0.016295051202178,0.038073606789112084,0.051364529877901084,0.0697329118847847,0.010155236346060088,0.011025644937030687,0.010476310033866345,0.020999999716877937,0.020999999716877937,0.012000000104308128,2.3482,2.8709,1.8836,0.4936499999999999,0.370735083715832,0.09151469176058473,1.5615806,1.5830518,1.5399265,0.02156264999999996,0.19356440498111827,0.005997566628952802,1.1859613773363402,0.23123252003957884,1.4080027443441583,0.5325808997458702,-0.14976023076810815,0.25608174848082504,-0.9259667357508196,0.16454774878059558,-2.723999508322509,0.5664041119536755,0.9503333320803353,0.5520098791699884,0.4617986955004148,0.00769863081622888,0.43168483628749665,0.008958167024151613,0.5791655521852489,0.00857038105362858,1.1172447037974063,0.023356992592266493,1.1933955487943628,0.023523363251732855,1.2329685612185515,0.013400265883415488
