,APOGEE_ID,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68u,age_68l,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
1321,2M19252793+4909210,2129930082301777536,2.973561763763428,4850.5341796875,0.023359019309282303,0.0019259490072727203,-0.07323373854160309,0.269099235534668,11.970242500305176,12.516945838928224,11.300621032714846,10.428000450134276,9.906999588012695,9.821999549865724,0.0548468679189682,77.14791870117188,0.012161435559391977,0.03191215917468071,0.03376997634768486,0.0496664009988308,0.00015570510832896292,0.0010349951008337133,0.0007692773359957439,0.020999999716877937,0.017000000923871994,0.014999999664723871,6.3589,8.0358,4.9728,1.5315,0.8033819953264859,0.10421406321705452,0.98792,1.0034155999999999,0.9720753000000001,0.01567015000000004,-0.0052782223812484355,0.006890470317450535
1691,2M19330830+4623242,2128088095390626176,3.1185624599456787,4829.23486328125,0.015088222920894625,0.1578170359134674,-0.07029694318771362,0.367745041847229,11.50584602355957,12.06080722808838,10.835949897766113,9.973999977111816,9.496000289916992,9.378000259399414,0.05175334215164185,75.82711029052734,0.01074801851063967,0.02901744470000267,0.030028264969587326,0.04458872228860855,0.00030809746518367653,0.0016630968736774945,0.0009851575210728658,0.017999999225139618,0.017000000923871994,0.019999999552965164,7.3314,9.2269,5.8331,1.6969000000000003,0.8651869151893038,0.09957819598347999,0.6658978,0.6753137,0.6555413,0.009886200000000029,-0.176592419931661,0.0064527511245334864
1933,2M19383459+5040382,2135237085632505600,2.624969005584717,5009.705078125,-0.025387030094861984,-0.021652290597558018,-0.2760797739028931,0.4681202173233032,9.773760795593262,10.27073860168457,9.156804084777832,8.347000122070312,7.89900016784668,7.789000034332275,0.04512902721762657,84.98448181152344,0.012388620525598526,0.035356409847736366,0.03970573097467423,0.057265583425760276,0.00019817771171548595,0.0009679334402512565,0.001150745914092477,0.023000000044703484,0.023000000044703484,0.024000000208616257,0.8308,1.0778,0.6998,0.18900000000000008,-0.0805035121369385,0.09378212055655953,0.7867788,0.8025677,0.771436,0.015565849999999952,-0.10414735079522576,0.008590887662897742
2288,2M19445126+5029013,2135352190756763648,1.723476767539978,4077.2490234375,0.03495977446436882,0.3695101439952849,0.08720666170120239,0.3761116564273834,13.797852516174315,14.701440811157227,12.86962890625,11.520999908447266,10.807000160217283,10.607000350952148,0.0491224005818367,54.29611587524414,0.0099793067201972,0.016529301181435585,0.014850609004497528,0.023195985704660416,0.0003806621331015059,0.0020574029485842527,0.0013073591027223939,0.019999999552965164,0.017999999225139618,0.016000000759959217,7.7435,16.0274,4.3511,5.8381500000000015,0.8889373026872909,0.28313200559972923,5.1485122,5.4262969000000005,4.9017365,0.2622802000000001,0.7116817461904408,0.02207679555084729
2028,2M19404365+4841002,2134779001601002368,2.515563726425171,4672.21728515625,0.08439504355192183,-0.1965848207473755,0.014857485890388487,0.11643638461828232,12.314839363098145,12.905000686645508,11.607131958007812,10.621999740600586,10.076000213623047,9.982000350952148,0.06234365701675415,75.8348159790039,0.015153955668210985,0.031537920236587524,0.035257432609796524,0.05084855854511261,0.00015911370337406971,0.001555651248567047,0.0007709242076359146,0.019999999552965164,0.017999999225139618,0.0130000002682209,10.0005,12.7145,8.414,2.15025,1.0000217141812449,0.08964838922895846,1.6382036,1.6615038,1.6134293,0.02403724999999997,0.21436787597239304,0.006375699692223694
629,2M19085900+5101168,2133008439981451520,2.395148754119873,4778.25,0.2333804816007614,-0.6356133222579956,-0.03684389591217041,0.35906606912612915,12.226713180541992,12.767455101013185,11.556764602661133,10.715999603271484,10.178999900817873,10.065999984741213,0.0681566372513771,76.22319793701172,0.019810538738965988,0.04223394393920898,0.046837441623210914,0.06724176555871964,0.0001682328966490232,0.0011746859606465154,0.001284768557431315,0.01899999938905239,0.023000000044703484,0.02199999988079071,3.8671,4.9524,3.1081,0.92215,0.587385402713526,0.10116036579101427,2.3234387,2.3630939,2.2840726000000005,0.03951064999999994,0.3661312188407409,0.007385537566464234
1033,2M19193317+3945381,2101044507393877248,2.9951443672180176,4726.607421875,0.049447178840637214,0.09296062588691713,-0.021465368568897247,0.2712306380271912,10.530871391296387,11.09416961669922,9.85396671295166,8.982000350952148,8.442000389099121,8.366000175476074,0.05226286500692368,71.40229797363281,0.011316370218992232,0.028345072641968724,0.0284432340413332,0.04261509701609612,0.0002001035268361928,0.0011042912398695481,0.0007898684584195513,0.020999999716877937,0.023000000044703484,0.01899999938905239,10.4621,13.2139,8.2224,2.49575,1.0196188668327508,0.10301620774743347,0.45493729999999993,0.4618521,0.4473835000000001,0.00723429999999999,-0.3420484542008718,0.006911479933935233
286,2M19003627+3919470,2100303127315922048,1.9817159175872805,4412.5146484375,0.05919682234525681,-0.24792426824569705,-0.08093288540840149,0.12448811531066895,12.241311073303224,12.940009117126465,11.45068073272705,10.340999603271484,9.718999862670898,9.5600004196167,0.056651465594768524,59.675697326660156,0.014832569286227225,0.0284773912280798,0.026366956532001492,0.04033467918634415,0.00018257192610615647,0.0011167901222197683,0.0006310835304967899,0.019999999552965164,0.02199999988079071,0.016000000759959217,15.884,25.3748,10.3514,7.5117,1.2009598783918454,0.19470176846479048,2.3438925999999998,2.4237260000000003,2.2661572000000003,0.07878439999999999,0.3699377079023821,0.014596744366621785
2144,2M19422579+4242163,2077990394259532672,2.1666722297668457,4499.0107421875,0.028217948973178864,-0.007472250610589981,-0.1019621416926384,0.29385384917259216,11.621520042419435,12.35241985321045,10.811330795288086,9.654999732971193,8.977999687194824,8.836000442504883,0.052595693618059165,62.41819381713867,0.01225732173770666,0.026296347379684448,0.024546857923269272,0.03758880496025085,0.00029416620643818453,0.0014932263074063368,0.0007862386767054642,0.019999999552965164,0.020999999716877937,0.012000000104308128,3.7399,5.9004,2.3714,1.7645000000000002,0.5728599898933122,0.1979383194035733,1.9556333,2.0270931,1.890166,0.06846355000000005,0.29128742370486765,0.01518687423781914
300,2M19005785+4843263,2131967000610282752,2.5963292121887207,4577.31689453125,0.062039293348789215,0.06812909245491028,0.05562550947070122,0.21046051383018494,13.113646507263185,13.717976570129395,12.38918685913086,11.440999984741213,10.822999954223633,10.722000122070312,0.05800902098417283,73.64612579345703,0.012616434134542942,0.02576359175145626,0.028321694582700733,0.04125424101948738,0.00023632595380740362,0.0014121454001314593,0.00060738251594028,0.02199999988079071,0.017999999225139618,0.014000000432133676,12.6511,15.6693,9.856,2.90665,1.1021282886075436,0.1006744503478048,2.0606522000000003,2.0916523,2.0301589,0.03074670000000015,0.31400469708386497,0.006479730551256724
1381,2M19263138+4420296,2126187344721404672,2.9444828033447266,4997.81640625,0.028591489419341087,-0.19882269203662872,-0.08238062262535095,0.4595794081687927,12.031661033630373,12.56783390045166,11.36466121673584,10.508000373840332,10.006999969482422,9.91100025177002,0.06745468080043793,95.8674774169922,0.015605603344738485,0.0376611053943634,0.04950937256217003,0.06779521703720093,0.0002529941799767066,0.0014241831927863655,0.0010613189156194471,0.019999999552965164,0.01899999938905239,0.016000000759959217,1.422,1.4881,0.7499,0.3691,0.15289959639374748,0.1488143815431261,2.2370081,2.3141755,2.1702011000000003,0.0719871999999998,0.34966755663973864,0.013948156078590485
1688,2M19330378+4225125,2077783097656763136,2.851753234863281,4866.53759765625,0.0104580856859684,-0.09587923437356947,-0.1161520704627037,0.2506179213523865,12.381263732910154,12.95728588104248,11.681031227111815,10.786999702453613,10.263999938964844,10.163999557495117,0.05690209567546845,78.12102508544922,0.013141573406755924,0.03392789512872696,0.03644677624106407,0.053264416754245765,0.0001669303959839219,0.0008297948297231184,0.0007614990945681299,0.017999999225139618,0.017000000923871994,0.016000000759959217,3.3989999999999996,4.3914,2.6607,0.8653500000000001,0.5313511645830596,0.10880354396223303,1.5936864,1.6199523,1.5658853000000001,0.0270335,0.2024028665277173,0.007371139836933965
65,2M18482629+4747141,2119671608752661888,3.159820079803467,4957.1396484375,0.032723426818847656,-0.17251750826835632,-0.029383569955825806,0.24617743492126465,12.801494598388672,13.321497917175293,12.146713256835938,11.253999710083008,10.77400016784668,10.708000183105467,0.06724144518375398,94.5936279296875,0.01542007829993963,0.03620344027876854,0.04745300859212875,0.06507799029350281,0.00022058652665468687,0.0015452778545288481,0.0011674740449973964,0.020999999716877937,0.019999999552965164,0.010999999940395357,7.1642,9.1663,5.6885,1.7388999999999997,0.8551677013651524,0.1035981522807492,1.310562,1.3319329,1.2923201000000002,0.019806400000000054,0.11745757134973485,0.0065561236963060454
2153,2M19423506+4352441,2079608085101670656,3.1104190349578857,4860.6015625,0.05059797316789627,0.042734920978546136,-0.06159620732069016,0.2253347933292389,12.809985160827635,13.382413864135742,12.112441062927244,11.196999549865724,10.6850004196167,10.565999984741213,0.060101751238107674,86.5250473022461,0.012769103050231934,0.030712174251675606,0.03700507432222366,0.05230148136615753,0.00020387371296504142,0.001038773571527818,0.0006758068233747582,0.020999999716877937,0.017000000923871994,0.012000000104308128,9.2765,11.7125,7.3282,2.1921500000000003,0.9673841489125612,0.1018261451912258,1.0876298,1.1053096000000002,1.0726793,0.016315150000000018,0.036481098325411306,0.006507021060528992
890,2M19154525+4054282,2101350442201421056,2.6967644691467285,4811.47265625,0.22172360122203827,-0.5626915693283081,0.07725310325622559,0.0054299235343933105,12.86085319519043,13.404172897338867,12.185613632202148,11.30500030517578,10.788999557495117,10.677000045776367,0.0680437982082367,78.79694366455078,0.01914549618959427,0.04160401970148087,0.04727141186594963,0.06740788370370865,0.0002719233141923461,0.0017871791135903872,0.001250974029995966,0.02199999988079071,0.02199999988079071,0.01899999938905239,12.7502,16.4075,9.9312,3.2381499999999988,1.1055169971790046,0.10902034244381947,1.8381124,1.8684763999999998,1.8061758,0.03115030000000002,0.26437206483422393,0.0073637988590611325
2710,2M19534216+4024011,2073587193804249216,2.817436933517456,4754.916015625,0.0340607725083828,0.16490447521209714,-0.04648308455944061,0.4121688902378082,13.26081657409668,13.92539119720459,12.486933708190918,11.48900032043457,10.843999862670898,10.732999801635742,0.058352030813694,83.25938415527344,0.011840694583952429,0.02695213444530964,0.03197726234793663,0.045523691922426224,0.0002696005753000108,0.001628372711136583,0.0009970619242638534,0.02199999988079071,0.019999999552965164,0.017999999225139618,6.8821,8.8068,5.4213,1.6927500000000006,0.8377209788243859,0.1053573465630102,1.7212949000000002,1.7502471999999998,1.6923882,0.028929499999999962,0.23585528198998154,0.007299701477310488
1614,2M19312090+4759077,2128871634861993984,3.045052528381348,4927.80126953125,0.037113267928361886,-0.18465656042099,-0.10220301151275636,0.2039870023727417,12.703715324401855,13.234151840209961,12.04027271270752,11.14900016784668,10.673999786376953,10.583000183105467,0.05919007956981659,81.28097534179688,0.014098709449172018,0.03682954981923103,0.04078830406069756,0.058945771306753166,0.00016188143049156167,0.0014117810083780213,0.001068753492083907,0.02199999988079071,0.017999999225139618,0.016000000759959217,6.1323,7.6712,4.7665,1.45235,0.7876233929464573,0.1033318541307583,1.3393168,1.3598361,1.3187121000000002,0.02056200000000001,0.12688331653297122,0.006668287608624972
230,2M18582884+4906187,2132176521997539456,2.3254382610321045,4715.787109375,0.050833042711019516,-0.16997763514518738,-0.061368972063064575,0.2935580611228943,11.424431800842285,11.995092391967773,10.737385749816896,9.831000328063963,9.236000061035156,9.152999877929688,0.041595567017793655,71.4875717163086,0.013938993215560913,0.032417330890893936,0.03322167694568634,0.049239926040172584,0.0003318178375222302,0.0013220599450702866,0.0006732085646798946,0.02199999988079071,0.017000000923871994,0.017999999225139618,4.0282,5.5597,2.8432,1.3582500000000002,0.6051110251239027,0.14562197366656032,1.723799,1.7680250000000002,1.6822477999999998,0.0428886,0.2364866244353383,0.010799216329764187
503,2M19060720+4507324,2106420225896999680,2.667640209197998,5119.88671875,-0.004792489111423492,0.027969630435109142,-0.2967221140861511,0.5859779715538025,10.725442886352539,11.20822811126709,10.114214897155762,9.34000015258789,8.920000076293945,8.812000274658203,0.046669591218233115,90.70233917236328,0.011927532032132149,0.036681942641735084,0.04266519844532013,0.06088471785187721,0.0002992285298297759,0.0025546514019625377,0.0006911074553606067,0.020999999716877937,0.017999999225139618,0.012000000104308128,0.7734,0.9437,0.634,0.15485,-0.11159583226295336,0.08637234858340369,1.2143191999999998,1.2354399999999999,1.1898711000000002,0.02278444999999999,0.08433286184391355,0.008160871039731198
1123,2M19212765+5030552,2133158214082320384,2.6660728454589844,4700.09423828125,0.04484735056757927,-0.19867150485515594,-0.018659859895706173,0.11890093982219695,12.4801664352417,13.053256034851074,11.791145324707033,10.895000457763672,10.295000076293944,10.204999923706056,0.059682268649339676,73.34239959716797,0.014624848030507563,0.0324028879404068,0.03447975218296051,0.05048935860395432,0.0002269862596648853,0.001320982628841838,0.0015463993568376464,0.023000000044703484,0.02800000086426735,0.020999999716877937,13.9797,19.269000000000002,10.6906,4.289199999999999,1.14549785168559,0.12792854823318045,1.5727796,1.6050233,1.5407065,0.03215840000000003,0.19666786743561376,0.008880713307132387
2880,2M20013292+4416008,2076078446622568704,2.7586748600006104,4662.69189453125,0.006162397563457489,0.2069605141878128,-0.02876539528369904,0.3653895854949951,13.095141410827635,13.799081802368164,12.292572975158693,11.208000183105467,10.571999549865724,10.451000213623047,0.05196086689829826,71.63334655761719,0.010688579641282558,0.02549687959253788,0.0260911975055933,0.038936212658882134,0.000333127491303209,0.0013086504955273082,0.0008822042268319399,0.020999999716877937,0.017000000923871994,0.02199999988079071,7.8428,9.9296,6.0954,1.9171000000000005,0.8944711401657874,0.1059647715980781,1.5716486,1.5977266,1.544223,0.026751800000000003,0.19635545001090388,0.007396224513893295
1378,2M19262845+3903096,2052781581933704320,2.469425916671753,4660.23486328125,-0.01488000713288784,0.20480315387248996,-0.12674227356910706,0.2969077229499817,12.647298812866213,13.331399917602539,11.8681058883667,10.79300022125244,10.201000213623047,10.071000099182127,0.03753415867686272,75.9272232055664,0.011189155280590056,0.0251845084130764,0.02763882838189602,0.04035632312297821,0.00019826459790373008,0.0009972583198625262,0.0012664254342875658,0.02199999988079071,0.020999999716877937,0.017999999225139618,3.2226,3.6716,2.4227,0.6244500000000002,0.5082064027591434,0.09027786093840556,2.1000968,2.1257078999999997,2.0738621999999998,0.025922849999999924,0.32223931318009197,0.005361845355168786
2334,2M19452881+4058196,2076801409878287360,2.7199034690856934,4805.66064453125,0.013455033302307129,-0.10793542861938477,-0.09304885566234587,0.2434971481561661,13.39752960205078,14.07913875579834,12.60813045501709,11.538000106811525,10.899999618530273,10.760000228881836,0.06606205552816391,88.42745208740234,0.014936754480004309,0.031938303261995316,0.040631406009197235,0.05633796378970146,0.00019239888232047694,0.0011997798700846831,0.0006825312211888868,0.023000000044703484,0.01899999938905239,0.012000000104308128,3.2125,4.8406,2.5363,1.15215,0.506843136339351,0.14034928738258556,2.7396117,2.7997112000000004,2.6760854,0.06181290000000012,0.4376890122738026,0.009806633006014335
1004,2M19184192+4442464,2126957797436398720,2.289001941680908,4572.94580078125,0.033720657229423516,-0.2529355883598328,-0.04490923881530762,0.2634677588939667,12.411466598510742,13.040657997131348,11.674248695373535,10.637999534606934,10.053000450134276,9.930999755859377,0.05793648213148118,65.75200653076172,0.01488886866718531,0.03126222267746925,0.03067775070667267,0.04605284333229065,0.0001629213243103944,0.0015755718660226403,0.0010964227609311372,0.020999999716877937,0.017000000923871994,0.014000000432133676,13.2158,19.5077,9.0157,5.246,1.1210934576735216,0.16760330807469934,2.3743177,2.4461432999999997,2.3143015,0.06592090000000007,0.3755388300884394,0.012030979227587809
836,2M19142897+4956448,2132698725600106624,2.537280797958374,4663.7666015625,0.004363119602203369,0.0066158026456832894,-0.05098519846796989,0.30095580220222473,12.752463340759276,13.365133285522461,12.030701637268065,11.107000350952148,10.524999618530273,10.36400032043457,0.05666109547019005,73.25718688964844,0.012678448110818865,0.028292598202824593,0.03008385002613068,0.044216979295015335,0.0002027537932192125,0.0014661477509392284,0.0007079533950460347,0.024000000208616257,0.03099999949336052,0.019999999552965164,4.5284,5.8869,3.6728,1.10705,0.6559447817226545,0.1024446894066629,2.3464819,2.3849986,2.3086602000000003,0.03816920000000005,0.37041720855471855,0.007064056214117821
1966,2M19392624+4318300,2078078282175194496,2.879123449325561,4903.791015625,0.03875136375427246,-0.2043125182390213,-0.16003569960594174,0.3215842843055725,12.472886085510256,13.063570022583008,11.760254859924315,10.803000450134276,10.272000312805176,10.154999732971193,0.06256992369890213,84.62179565429688,0.014905128628015518,0.036316700279712684,0.04259661212563515,0.060455504804849625,0.00015089588525474262,0.001687850717452255,0.0008192629760406245,0.02199999988079071,0.01899999938905239,0.016000000759959217,6.4071,8.2204,4.9774,1.6214999999999995,0.8066615023763263,0.10894520355916264,1.407092,1.4304992,1.3842039,0.02314765,0.14832249387121568,0.007143775365647352
374,2M19030328+4425469,2105920394783464832,1.8758952617645264,4286.6064453125,0.16816072165966034,-0.14812330901622772,0.08289239555597305,0.3497484028339386,11.13188362121582,11.832091331481935,10.35670566558838,9.303000450134276,8.578000068664549,8.454000473022461,0.05379854142665863,55.13957214355469,0.013706344179809092,0.02514307014644146,0.0220384169369936,0.0343671590089798,0.0005123161534115184,0.0014037157999946535,0.0008373468479661027,0.026000000536441803,0.04600000008940697,0.017999999225139618,8.6281,14.7273,4.7315,4.9979,0.9359151699488796,0.2465621446027786,1.7625909999999998,1.8428368999999998,1.6882236000000002,0.07730664999999999,0.24615154823230725,0.019028466345583445
2816,2M19570026+4343352,2075982857833263488,2.8091137409210205,4782.2666015625,-0.013280089944601059,0.10322091728448868,-0.1312263160943985,0.3960537016391754,12.524497985839846,13.17897129058838,11.764348030090332,10.734000205993652,10.14900016784668,10.045999526977539,0.0524473674595356,73.82019805908203,0.011223985813558102,0.029091045260429382,0.029752815142273906,0.044310864061117165,0.000151078098447055,0.0013628108700880492,0.0008566960544098556,0.027000000700354576,0.032999999821186066,0.017999999225139618,3.142,3.9408,2.3714,0.7847,0.4972061807039545,0.11028978948219413,1.5819141,1.6109992,1.5541749,0.02841215,0.1991828970448078,0.00779771697538563
2373,2M19462899+4352343,2078825816941647104,2.8441929817199707,4802.64453125,0.2156010866165161,-0.384674608707428,0.010658115148544313,0.12225812673568726,12.603592872619627,13.175491333007812,11.899351119995115,10.95300006866455,10.416000366210938,10.303000450134276,0.0690360814332962,84.13343048095703,0.017839180305600166,0.03740296512842178,0.045646842569112785,0.06382804363965988,0.00014898280418451648,0.0013730977586590145,0.0007934660762998202,0.020999999716877937,0.017000000923871994,0.016000000759959217,11.690999999999999,15.0081,9.2257,2.8912000000000004,1.0678516605123527,0.1056631933014377,1.1952201,1.2138478000000001,1.176251,0.018798400000000014,0.07744788805707108,0.006832114939319407
1665,2M19323894+4601494,2128054388486951680,2.7187185287475586,5035.19189453125,0.04643697664141655,-0.34565290808677673,0.036232858896255486,0.028269857168197632,12.298174858093262,12.784809112548828,11.672160148620605,10.892999649047852,10.416999816894533,10.31700038909912,0.05365980789065361,93.03876495361328,0.016806958243250847,0.04209613800048828,0.053164340555667884,0.07352666556835175,0.00014312372872637982,0.0015155341160089095,0.0008651889403821222,0.01899999938905239,0.017000000923871994,0.019999999552965164,4.555,5.6868,3.6872,0.9998,0.6584883813090171,0.094085629815281,1.1260145000000001,1.1415339,1.109558,0.015987949999999956,0.05154398308143892,0.006169402072304757
1681,2M19325869+4611436,2128080639327161728,2.827115535736084,4813.84326171875,0.16336897015571594,-0.2544242739677429,0.072047159075737,0.06129315495491028,12.804451942443848,13.352633476257324,12.12782096862793,11.253999710083008,10.718000411987305,10.621999740600586,0.06697551161050798,85.65290069580078,0.016271697357296944,0.034993331879377365,0.04311727732419968,0.060236524790525436,0.00021268847171462824,0.0014317871464208931,0.0008235951393076313,0.017999999225139618,0.017000000923871994,0.020999999716877937,11.7172,14.7857,9.0157,2.885,1.0688238429251289,0.10742121908254444,1.3511452,1.3733027,1.3289232,0.022189750000000005,0.13070202272323142,0.007133195309113437
1972,2M19392877+4944290,2135035630187797888,2.6737477779388428,4694.6474609375,-0.002453532069921493,0.21919414401054385,-0.11987611651420592,0.4688238501548767,11.963851928710938,12.569878578186035,11.251388549804688,10.298999786376953,9.741000175476074,9.626999855041504,0.055797863751649864,78.68749237060547,0.011187794618308544,0.025404101237654686,0.028705272823572162,0.04153824597597122,0.00018352040113245319,0.00136503385732345,0.0009274392270552934,0.02199999988079071,0.017999999225139618,0.016000000759959217,2.5859,3.3212,1.7989,0.7611500000000001,0.4126117261561637,0.13314400372972895,1.6933436000000002,1.7349028999999998,1.6614985999999998,0.03670215000000007,0.22874509068029866,0.009387596650892838
751,2M19115103+4245521,2102538571895117696,2.9556581974029537,4828.68017578125,-0.007981861010193825,0.055259600281715386,-0.1540345847606659,0.32693544030189514,12.194002151489258,12.74393081665039,11.521758079528807,10.66100025177002,10.154000282287598,10.026000022888184,0.053667239844799035,76.02040100097656,0.011658299714326859,0.030636854469776157,0.032005123794078834,0.04730551689863205,0.00015114528684634362,0.0014906302196560086,0.0008988411319554858,0.020999999716877937,0.020999999716877937,0.010999999940395357,4.7646,6.0668,3.7584,1.1542,0.6780264464046543,0.10397833933033103,1.2532693000000001,1.2720534,1.2318847000000002,0.020084349999999973,0.0980444013512881,0.0069676408913314156
99,2M18504877+4818414,2143718409088547456,2.9587442874908447,4850.0341796875,0.015379704535007475,-0.07704298198223114,-0.0629032626748085,0.29304975271224976,12.184024810791016,12.732430458068848,11.51199436187744,10.625,10.074000358581543,9.980999946594238,0.05945497378706933,81.69737243652344,0.013486738316714764,0.03290586173534393,0.037450376898050315,0.05377620086073875,0.00017884534312617714,0.0017483282473995665,0.0006756089461379401,0.02199999988079071,0.017000000923871994,0.017000000923871994,6.2447,7.8493,4.7951,1.5271000000000003,0.7955115793836379,0.10701662973671544,1.2185743999999998,1.2379232,1.1981191,0.019902050000000032,0.0858520501584491,0.0070968552805494795
1607,2M19310992+4128246,2053619134915636736,2.6633687019348145,4722.37451171875,0.0030256845057010646,-0.21097496151924133,-0.1047881841659546,0.20568181574344635,12.654105186462402,13.252046585083008,11.937474250793455,10.967000007629396,10.394000053405762,10.282999992370604,0.05818723514676094,71.86270141601562,0.014399318955838682,0.03325977176427841,0.034300025552511215,0.05070346593856812,0.00015679316000105636,0.001217345680112336,0.000661700146715738,0.02199999988079071,0.023000000044703484,0.019999999552965164,5.9855,7.3263,4.8506,1.23785,0.7771004351385831,0.08954461795480484,2.1551817000000004,2.1896348999999997,2.1256902,0.031972350000000004,0.33348389072915124,0.006435868114385263
866,2M19151355+4306241,2102749128373703296,2.8383197784423833,4906.7822265625,0.0501369871199131,-0.4717044532299042,-0.07422208786010742,0.1954229474067688,10.79996109008789,11.303662300109865,10.166603088378906,9.314000129699707,8.836999893188477,8.722000122070312,0.06537351757287979,80.9935531616211,0.01770142652094364,0.04244943335652352,0.04796663671731949,0.06857132166624069,0.0003272445278423852,0.0011663335958655985,0.0006827611445114902,0.02500000037252903,0.023000000044703484,0.014000000432133676,6.9552,8.8072,5.4388,1.6842,0.8423096228467618,0.10466738491907474,0.7583546,0.7699978,0.7457615,0.012118150000000015,-0.1201276745619458,0.006944762607197806
910,2M19161923+4053434,2101346937508108160,2.764315605163574,5111.4013671875,-0.0015719961374998093,0.06003963202238082,-0.18839409947395325,0.4269959330558777,11.81393051147461,12.344935417175293,11.159701347351074,10.291000366210938,9.85099983215332,9.73900032043457,0.04592783376574516,90.1558837890625,0.011626577936112879,0.03588428720831871,0.04148389399051666,0.05934466794133186,0.0002600411469644293,0.0016837158887805792,0.0010459679178287382,0.020999999716877937,0.020999999716877937,0.017999999225139618,1.0134,1.0348,0.9528,0.04099999999999998,0.005780899954652333,0.01792733578489235,1.4913028999999998,1.50137,1.4824839,0.00944304999999997,0.17356586239213773,0.002748874047666397
1229,2M19233811+3955530,2053068760626215040,3.07047700881958,4834.84814453125,-0.006248224526643753,0.3739166259765625,-0.11247198283672333,0.6008180379867554,13.61742115020752,13.927668571472168,13.04196071624756,9.755999565124512,9.23900032043457,9.126999855041504,0.04797154292464256,75.64672088623047,0.009055880829691887,0.02595225907862186,0.026373621076345444,0.03952163830399513,0.0006171071295613118,0.01143284352436269,0.020821723249792038,0.01899999938905239,0.020999999716877937,0.017999999225139618,2.2757,2.7515,1.7989,0.4763000000000001,0.3571150095103835,0.09228124767771004,0.8555234,0.8679396999999999,0.8423642,0.012787750000000016,-0.06776810727788417,0.006494826184976092
529,2M19064406+4021144,2100700051013903488,2.038698673248291,4510.20068359375,0.2506796717643738,-0.5311744213104248,0.08000478148460388,0.16396978497505188,12.688514709472654,13.396838188171387,11.886764526367188,10.763999938964844,10.119000434875488,9.973999977111816,0.06315812468528748,63.85624313354492,0.018374912440776825,0.0347905270755291,0.034246236085891724,0.0511515811085701,0.0002139486487129361,0.0019069165312557426,0.0008407862617443308,0.024000000208616257,0.019999999552965164,0.017000000923871994,6.6709,10.1165,4.1229,2.9968000000000004,0.8241844304181801,0.19491374232410494,2.9800838,3.0804508,2.8807126,0.09986910000000013,0.4742284766151413,0.014557172288266309
636,2M19091049+4903508,2131248912139343488,2.193278551101685,4549.0302734375,-0.0010191574692726137,-0.0985792800784111,-0.1586194783449173,0.3250805139541626,9.600653648376463,10.196537971496582,8.899004936218262,7.928999900817871,7.364999771118164,7.214000225067139,0.05467595160007477,64.50444793701172,0.013174526393413544,0.02839834988117218,0.027224313467741013,0.04127467423677445,0.0003054695294979481,0.0011670927717888355,0.0011480283392495405,0.023000000044703484,0.019999999552965164,0.016000000759959217,3.5014,5.4309,2.2636,1.5836500000000002,0.5442417274087405,0.19003606043581348,0.9294296,0.9618044,0.8984626,0.031670900000000016,-0.031783500447681245,0.01479337796662008
185,2M18564594+4128038,2103725284237785728,2.946031093597412,4824.72900390625,-0.033693242818117135,0.12011981010437013,-0.22416257858276367,0.3571873903274536,9.63342571258545,10.176956176757812,8.977461814880371,8.112000465393066,7.607999801635742,7.498000144958496,0.05241962894797325,75.70052337646484,0.011074100621044636,0.029530350118875507,0.030617818236351013,0.045409902930259705,0.0002902672541726936,0.0011790995438043517,0.0011996403330760685,0.019999999552965164,0.024000000208616257,0.024000000208616257,2.9363,3.8447,2.3676,0.73855,0.4678004251161731,0.10527706319025963,0.4417005,0.44924709999999995,0.4344201,0.007413499999999998,-0.35487210912485984,0.007287685539685506
1102,2M19205970+4125135,2101794851057302400,3.0183124542236333,4829.1630859375,0.011362694203853607,0.05230221152305603,-0.06917659193277359,0.2924603819847107,11.81543254852295,12.36622714996338,11.143906593322754,10.269000053405762,9.753000259399414,9.633000373840332,0.05372693762183189,76.04901123046875,0.011685654520988464,0.030693560838699337,0.032078877091407776,0.04740545898675919,0.000155778865886802,0.0010725836405811595,0.0008371338968427011,0.017999999225139618,0.017999999225139618,0.017000000923871994,7.2165,9.1616,5.6885,1.7365499999999998,0.8583266159582454,0.1034867819595619,0.9019912,0.9167069,0.8881780999999999,0.014264400000000024,-0.04479769949806238,0.0068652198977280894
1703,2M19332390+4239595,2077793680456169600,2.7009525299072266,4945.97509765625,0.0002867747098207474,-0.05556216835975647,-0.09112035483121872,0.22779864072799685,12.136486053466795,12.684520721435547,11.461387634277346,10.604999542236328,10.116999626159668,10.01099967956543,0.044366657733917236,81.8593521118164,0.012727062217891216,0.03472911939024925,0.038241006433963776,0.05547624453902245,0.00016667177233586905,0.001408150275725717,0.001008859704512144,0.017999999225139618,0.017000000923871994,0.020999999716877937,2.9918,3.7033,2.3174,0.69295,0.4759325578423074,0.10179394626681404,1.1812949,1.1990234,1.1627867,0.018118349999999964,0.07235832898961321,0.006663801586136629
